field_1,id,date,price,bedrooms,bathrooms,sqft_livin,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basem,yr_built,yr_renovat,zipcode,lat,long,sqft_liv_1,sqft_lot15,bed_to_bat,has_baseme,water_dist
16538,4217402162,7/25/2014,1190000,3,2.25,2390,7875,1,0,1,3,10,1980,410,1948,0,98105,47.6515,-122.278,3720,9075,1.333333333,1,0.076485203
10241,3342100160,10/9/2014,510000,3,3,1845,5100,2,0,2,5,8,1845,0,1947,0,98056,47.5204,-122.208,2100,7650,1,0,0.07664908
7455,7129301851,9/23/2014,245000,2,1,1120,5650,1,0,1,3,6,720,400,1904,0,98118,47.5155,-122.255,2160,6480,2,1,0.076949299
17123,1370803180,8/8/2014,1780000,3,3.25,3230,7800,2,0,3,3,10,3230,0,2005,0,98199,47.6348,-122.403,3030,6600,0.923076923,0,0.077045909
15207,1250203135,7/1/2014,725000,3,1.75,1860,6000,2,0,2,4,8,1860,0,1959,0,98144,47.5981,-122.288,3030,7119,1.714285714,0,0.077290466
18911,8820901792,7/11/2014,640000,4,2.75,3040,7274,2,0,3,3,9,2320,720,1986,0,98125,47.7184,-122.28,2830,10080,1.454545455,1,0.077338868
9108,1454600156,6/25/2014,860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282,2780,21132,1.538461538,1,0.077471771
14864,1925069099,8/25/2014,915000,3,2.5,3140,9808,2,0,0,3,9,2500,640,2001,0,98052,47.6383,-122.097,2370,10014,1.2,1,0.077599731
4251,913000315,6/5/2014,1300000,6,4.5,3902,3880,3,0,4,4,9,2782,1120,1977,0,98116,47.5837,-122.399,1100,3870,1.333333333,1,0.078114307
10047,7524950710,9/19/2014,620000,2,1.75,1680,8187,1,0,0,4,8,1680,0,1983,0,98027,47.5603,-122.081,2390,7801,1.142857143,0,0.078489409
10482,2886200070,6/2/2014,550000,3,2,1810,4064,1.5,0,0,3,7,1810,0,1925,0,98103,47.6859,-122.339,1518,2945,1.5,0,0.078691675
13560,1251200155,9/11/2014,1000000,4,3.5,2990,4200,2,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200,1.142857143,1,0.078780826
11506,7129302800,12/12/2014,420000,3,1.5,1780,5000,1,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,1780,7500,2,1,0.079029576
13500,9808640040,3/6/2015,850000,3,2.5,2340,1919,2,0,2,4,9,2340,0,1981,0,98033,47.6512,-122.203,2415,2166,1.2,0,0.079074028
2612,7525300310,6/19/2014,580000,4,2.25,2160,9593,1,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.112,2820,9628,1.777777778,0,0.079081974
8140,9422400035,9/12/2014,477500,2,2,2090,6000,2,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,1,0,0.079171364
8145,4218400100,9/11/2014,1870000,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769,2.181818182,1,0.07932493
6474,7203601405,4/14/2015,217000,2,1,730,2400,1,0,1,3,4,730,0,1934,0,98198,47.35,-122.322,1220,4382,2,0,0.079527866
16926,9523102040,9/22/2014,440000,3,1.5,2260,5300,1,0,0,3,7,1200,1060,1940,0,98103,47.6756,-122.348,1950,5000,2,1,0.080068027
15821,5317100780,5/12/2014,1300000,4,3.25,2330,9687,2,0,3,3,9,2330,0,1918,0,98112,47.6264,-122.283,3880,9017,1.230769231,0,0.080147113
19001,1524039043,7/25/2014,629000,3,2,1510,4560,2,0,0,4,7,1510,0,1909,1995,98116,47.5689,-122.408,1990,5000,1.5,0,0.080501753
10087,868002015,2/25/2015,1330000,3,2.25,2960,8330,1,0,3,4,10,2260,700,1953,0,98177,47.7035,-122.385,2960,8840,1.333333333,1,0.080726917
10302,1021000060,3/4/2015,550500,2,1.5,930,7400,1,0,2,4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152,1.333333333,1,0.080843509
17062,5351200280,4/7/2015,845000,4,2.5,2390,5071,2,0,0,3,9,1760,630,1988,0,98122,47.6144,-122.283,1940,5071,1.6,1,0.081265254
4555,9272201250,3/30/2015,1260000,2,1.5,2700,7225,1.5,0,4,3,8,1660,1040,1910,2008,98116,47.5892,-122.383,2970,5150,1.333333333,1,0.081330782
4418,8835900015,12/12/2014,475000,3,1,1600,7161,1,0,0,3,8,1600,0,1953,0,98118,47.5507,-122.261,1760,8280,3,0,0.081366828
10303,4154304740,2/24/2015,709000,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200,1.090909091,1,0.081674761
17377,3508100161,3/27/2015,500000,4,3,2570,9104,2,0,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950,1.333333333,0,0.081933132
6506,1250204835,9/8/2014,1240000,4,3,3330,6990,1.5,0,3,5,9,2330,1000,1928,0,98144,47.5886,-122.287,2620,5310,1.333333333,1,0.082349927
14495,1024000109,7/10/2014,295000,2,1,740,4459,1,0,2,3,5,740,0,1915,0,98116,47.5704,-122.409,1490,4700,2,0,0.082506815
12367,9482700075,1/12/2015,800000,4,3.5,2370,3302,2,0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800,1.142857143,1,0.082738616
378,2883200160,4/29/2015,595000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,2,0,0.082754773
17832,5605000215,2/25/2015,700000,4,1,1470,5450,1.5,0,0,3,7,1470,0,1918,0,98112,47.6458,-122.306,2160,5450,4,0,0.082847355
20797,9301300270,2/23/2015,1330000,3,3,3180,2758,2,0,2,3,11,2240,940,2008,0,98109,47.6377,-122.342,2420,2758,1,1,0.082910414
6276,8071000050,11/13/2014,270000,2,1,1040,5700,1,0,0,3,6,1040,0,1922,0,98118,47.519,-122.26,1380,5700,2,0,0.083163663
11082,1924069105,10/17/2014,450000,3,1.75,3150,9258,1,0,1,3,8,2370,780,1970,0,98027,47.5571,-122.08,2740,10274,1.714285714,1,0.083335817
6017,6641800020,1/9/2015,700000,4,2.5,3270,9650,1,0,3,4,9,2320,950,1971,0,98166,47.409,-122.333,2340,17357,1.6,1,0.084222487
19481,7277100610,8/25/2014,380000,2,1,1120,7560,1,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200,2,0,0.084264387
9841,9350900550,4/29/2015,890000,4,2.25,2870,8393,1,0,0,4,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850,1.777777778,1,0.084284181
518,4386700135,11/14/2014,2250000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323,1.777777778,1,0.084322988
15665,5026900235,9/11/2014,1850000,4,3.25,2910,1880,2,0,3,5,9,1830,1080,1914,0,98122,47.616,-122.282,3100,8200,1.230769231,1,0.084347014
19619,1025039326,8/28/2014,921800,4,2.5,2950,7024,2,0,0,3,10,2950,0,2012,0,98199,47.6651,-122.403,2950,6339,1.6,0,0.084820557
3597,2487200940,8/14/2014,889000,4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393,1360,5000,1.142857143,0,0.085063107
20960,1176001117,3/19/2015,705000,3,2.5,1580,1321,2,0,2,3,8,1080,500,2014,0,98107,47.6688,-122.402,1530,1357,1.2,1,0.085124056
20052,2883200524,5/12/2014,635000,3,2.5,1570,1433,3,0,0,3,8,1570,0,2010,0,98103,47.6858,-122.336,1570,2652,1.2,0,0.08515539
7601,4077800026,5/30/2014,715000,4,1.75,3420,7200,1,0,3,5,8,1770,1650,1947,0,98125,47.7081,-122.277,2450,6200,2.285714286,1,0.086247761
11463,1972202505,7/29/2014,543000,3,2.5,1540,1256,3,0,0,3,8,1540,0,2004,0,98103,47.6498,-122.346,1500,1350,1.2,0,0.08648333
10672,5249803645,8/29/2014,452000,2,1,1220,6000,1,0,0,3,6,880,340,1938,0,98118,47.5647,-122.27,1220,6840,2,1,0.086848771
15067,7935000595,10/8/2014,939000,3,3.5,2450,9248,2,0,4,3,8,1960,490,1933,0,98136,47.5476,-122.397,2620,10207,0.857142857,1,0.08709456
3888,7526800100,7/8/2014,695500,5,2.75,2510,9180,1,0,1,4,8,1600,910,1975,0,98052,47.6389,-122.098,2650,9780,1.818181818,1,0.087487748
16337,6132600221,5/19/2014,367000,2,1,700,2334,1,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,2,0,0.087611246
14568,7203600530,5/29/2014,525000,3,3,2600,5238,1.5,0,3,3,9,1890,710,1989,0,98198,47.3448,-122.327,2220,4853,1,1,0.087668298
13998,7129301445,6/25/2014,450000,4,2.75,2310,5650,1,0,2,3,8,1330,980,1952,0,98118,47.513,-122.252,2300,5650,1.454545455,1,0.087717697
8372,9829200855,5/13/2014,771000,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,98122,47.6025,-122.286,1960,5568,1.333333333,1,0.088001218
673,1959701890,7/29/2014,865000,4,1.75,1800,4180,2,0,3,4,8,1800,0,1921,0,98102,47.6462,-122.318,2180,4620,2.285714286,0,0.088063552
8061,5317100530,8/27/2014,1480000,4,3,3050,6179,2,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505,1.333333333,1,0.088277133
2525,4123400320,5/5/2014,627000,4,2.25,1990,7712,1,0,0,3,8,1210,0,1973,0,98027,47.5688,-122.087,1720,7393,1.777777778,0,0.088286757
11281,4123400310,4/9/2015,559500,4,1.75,1650,7088,1,0,0,3,8,1650,0,1973,0,98027,47.5688,-122.087,1850,7523,2.285714286,0,0.088286757
14909,6613000715,7/21/2014,1340000,4,3,2760,4905,2,0,1,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424,1.333333333,1,0.088373812
9094,7384500110,7/23/2014,685000,3,2.5,3450,8000,3,0,0,4,8,2970,480,1927,1975,98116,47.5605,-122.402,1880,6135,1.2,1,0.088556105
643,9385200045,5/12/2015,729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,0,98116,47.5818,-122.402,1510,1352,1.2,1,0.089333831
19620,9385200041,3/4/2015,529500,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352,1.333333333,0,0.089333831
20508,9385200042,3/18/2015,529500,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352,1.333333333,0,0.089333831
3691,573000490,11/24/2014,625000,3,2.25,1970,4564,1,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41,1980,5000,1.333333333,1,0.089807154
14449,5700003705,6/19/2014,930000,5,2,3530,9385,1.5,0,0,3,9,3530,0,1925,0,98144,47.5774,-122.285,4100,9203,2.5,0,0.089887544
1540,1176001195,6/21/2014,375000,2,1,1230,1820,2,0,0,4,7,830,400,1948,0,98107,47.6684,-122.401,1660,3056,2,1,0.090094224
4970,2487200938,11/26/2014,815000,5,3.25,3230,5000,2,0,1,3,9,2350,880,2002,0,98136,47.5202,-122.393,1520,5000,1.538461538,1,0.090125608
9104,1952200220,6/3/2014,660000,3,2.5,2290,2798,3,0,0,4,9,2290,0,1953,1983,98102,47.641,-122.315,2260,5000,1.2,0,0.090244663
5198,7649400170,12/5/2014,675000,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,1.333333333,1,0.090565858
16185,4218400005,1/30/2015,1290000,3,2.25,2440,9200,1,0,1,4,8,2440,0,1950,0,98105,47.6629,-122.269,2750,6211,1.333333333,0,0.091050505
6606,9482700080,10/13/2014,575575,3,1.75,1516,2897,1,0,0,3,7,998,518,1925,0,98103,47.6842,-122.341,2100,3854,1.714285714,1,0.091090869
12033,7784400070,7/22/2014,585000,3,1.75,1740,9500,1,0,3,4,8,1150,590,1958,0,98146,47.4919,-122.365,2110,9450,1.714285714,1,0.091266828
6953,723000114,5/5/2014,1400000,5,3.5,4010,8510,2,0,1,5,9,2850,1160,1971,0,98105,47.6578,-122.286,2610,6128,1.428571429,1,0.091483813
20001,1025039168,9/23/2014,290000,1,0.75,740,1284,1,0,0,4,6,740,0,1928,0,98107,47.6741,-122.406,1430,3988,1.333333333,0,0.091537325
1034,2021201000,5/23/2014,980000,4,3,3680,5854,1,0,3,3,10,2060,1620,1967,0,98199,47.6327,-122.395,3140,5000,1.333333333,1,0.09158999
16378,3896100130,6/17/2014,1540000,3,2.25,2880,7599,1,0,2,3,9,1710,1170,1958,2002,98033,47.6938,-122.215,2920,12401,1.333333333,1,0.091859946
19100,2560805440,1/29/2015,283500,3,1.75,1250,5375,1,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258,1.714285714,0,0.091900411
17046,8820900029,6/10/2014,700000,5,2.75,3100,9825,2,0,2,4,8,3100,0,1950,1982,98125,47.7188,-122.281,2120,8400,1.818181818,0,0.092065996
18768,1422200090,9/15/2014,676500,3,1.75,1300,2446,1,0,3,3,8,880,420,1961,0,98122,47.6071,-122.285,2440,5051,1.714285714,1,0.092425987
17991,5494000040,12/1/2014,1440000,4,2.75,2660,9547,1,0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001,1.454545455,1,0.092560711
18125,9169100175,5/7/2015,700000,4,2,2490,4700,1,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000,2,1,0.092646999
17297,8807900233,6/30/2014,427500,2,2,1090,934,3,0,0,3,8,1090,0,2008,0,98109,47.6341,-122.342,1090,1376,1,0,0.092662841
4836,2804600010,3/31/2015,950000,4,2.5,1700,4418,2,0,0,3,8,1700,0,1931,2000,98112,47.6434,-122.3,2090,4174,1.6,0,0.092686347
5060,4385700660,8/7/2014,1090000,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,0,98112,47.6384,-122.279,2560,4000,2,1,0.09285946
5822,9829200250,1/5/2015,1700000,3,2,2600,6600,2,0,4,3,10,1930,670,1970,2014,98122,47.6055,-122.285,2670,6270,1.5,1,0.092899387
18553,8820902350,12/3/2014,810000,4,3.5,3470,7396,2,0,3,3,8,2520,950,1979,0,98125,47.7146,-122.279,2360,10541,1.142857143,1,0.093083986
19994,856000195,5/21/2014,2700000,5,4.75,5305,8401,2,0,2,3,11,3745,1560,2005,0,98033,47.6864,-122.215,2960,7200,1.052631579,1,0.093357577
3380,8807900236,12/19/2014,430000,1,1,630,1362,1,0,0,3,7,630,0,1943,0,98109,47.6342,-122.342,1090,1376,1,0,0.093530587
6581,1929300052,10/29/2014,740000,3,2.5,2200,3000,2,0,0,3,9,1530,670,2002,0,98109,47.6451,-122.35,2200,3300,1.2,1,0.093853204
15750,4219401236,5/20/2014,1690000,3,1.75,3400,8965,1,0,2,5,9,1820,1580,1957,0,98105,47.6569,-122.273,3200,8500,1.714285714,1,0.093897731
2365,3508100135,3/16/2015,1100000,3,1.5,2220,4830,2,0,3,3,9,1790,430,1928,0,98116,47.5825,-122.4,1670,4830,2,1,0.09426654
10436,3362401000,7/1/2014,695000,3,2,2500,4080,1.5,0,0,5,7,1680,820,1922,0,98103,47.6813,-122.346,1550,3060,1.5,1,0.094301498
1215,6321000045,12/22/2014,1880000,5,3.25,4110,7920,2,0,3,3,9,3150,960,1921,0,98122,47.617,-122.282,3890,7800,1.538461538,1,0.094677712
2082,5317100570,12/15/2014,1250000,3,2.5,2070,4944,2,0,0,3,9,2070,0,1930,0,98112,47.6256,-122.284,3300,6179,1.2,0,0.095063764
757,9273200140,1/21/2015,1310000,2,2.25,3950,3938,2,0,4,3,10,2910,1040,1991,0,98116,47.5912,-122.384,3220,4500,0.888888889,1,0.095472031
17711,5511600315,2/18/2015,575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1940,0,98103,47.6843,-122.341,1470,3920,1.333333333,0,0.095742725
2427,5026900160,4/24/2015,1600000,5,2.5,3100,5374,2.5,0,0,4,9,3100,0,1906,0,98122,47.6154,-122.283,2180,5800,2,0,0.095758167
970,2009001600,5/6/2015,265000,3,1,1070,9000,1,0,0,4,7,1070,0,1950,0,98198,47.4061,-122.33,1840,12000,3,0,0.09594878
13094,9273200145,10/10/2014,1260000,3,3.5,3220,3960,2,0,4,3,10,2760,460,1991,0,98116,47.5909,-122.384,3080,4444,0.857142857,1,0.096065258
17479,2804600005,12/19/2014,1050000,3,2,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,47.6433,-122.3,2010,4132,1.5,1,0.096169957
10438,5244800125,8/5/2014,650000,3,1.75,1840,2310,1,0,2,4,8,1140,700,1914,0,98109,47.6462,-122.351,1670,4000,1.714285714,1,0.09707414
14789,3835502815,9/25/2014,1260000,3,2.5,3110,9930,1,0,1,3,8,1640,1470,1954,0,98039,47.6112,-122.226,3650,14399,1.2,1,0.097317564
20512,2902200237,7/7/2014,505000,2,2.25,1060,1209,2,0,0,3,8,940,120,2006,0,98102,47.6369,-122.327,1300,1169,0.888888889,1,0.097662779
15977,5350200425,3/9/2015,765000,3,1.5,1500,5111,2,0,0,5,8,1500,0,1984,0,98122,47.6118,-122.284,2380,4519,2,0,0.09799366
6329,824059321,6/2/2014,1970000,4,3.5,4370,8510,2,0,1,3,10,3610,760,2003,0,98004,47.5876,-122.204,2960,10347,1.142857143,1,0.098088704
19893,1176001124,2/24/2015,598950,3,2.5,1480,1531,3,0,0,3,8,1480,0,2014,0,98107,47.669,-122.402,1530,1321,1.2,0,0.098132113
20481,1176001123,2/6/2015,599950,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357,1.2,0,0.098132113
9212,627300195,3/3/2015,750000,5,2.5,3240,9960,1,0,1,3,8,2020,1220,1958,0,98008,47.5858,-122.112,2730,10400,2,1,0.098764686
20327,7768800290,3/4/2015,855000,4,3.5,2890,5911,2,0,0,3,9,2370,520,2014,0,98075,47.5754,-122.071,3490,6093,1.142857143,1,0.099040404
2122,9551202025,6/25/2014,800000,2,1,1740,5719,1,0,0,3,8,1740,0,1955,0,98103,47.6729,-122.335,1980,5000,2,0,0.099051131
15077,9169100130,10/7/2014,502000,2,1,1570,4704,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704,2,0,0.099187839
3260,5207200195,7/1/2014,691500,4,2.5,2600,7200,2,0,0,3,7,2600,0,1962,2002,98115,47.6944,-122.274,1790,6175,1.6,0,0.099328457
1497,3629160060,2/27/2015,720000,4,2.75,3370,7634,1,0,2,5,8,2110,1260,1977,0,98056,47.5259,-122.204,2460,7634,1.454545455,1,0.100497654
12560,375000230,6/26/2014,638000,3,2,1660,3729,1,0,0,5,7,970,690,1922,0,98116,47.5741,-122.414,1560,3729,1.5,1,0.100976756
4464,1454600266,10/27/2014,925000,4,3.75,4420,9492,2,0,1,3,9,3420,1000,1962,0,98125,47.7211,-122.283,2880,9900,1.066666667,1,0.100995113
7120,1024049024,12/3/2014,1740000,5,3.5,4870,7700,2.5,0,3,5,10,3650,1220,1929,0,98144,47.5832,-122.29,3220,7700,1.428571429,1,0.102013178
8618,1024049006,1/14/2015,665000,3,1.75,2700,5040,1,0,2,3,8,1560,1140,1947,0,98144,47.5834,-122.29,3010,5000,1.714285714,1,0.102422078
19612,1048000160,6/27/2014,504200,2,1.5,1200,1687,3,0,0,3,8,1200,0,2008,0,98103,47.6491,-122.334,1240,1296,1.333333333,0,0.102763634
1732,913000340,1/2/2015,252000,1,1,680,1638,1,0,4,1,6,680,0,1910,1992,98116,47.5832,-122.399,1010,3621,1,0,0.102919589
17442,9169100185,2/25/2015,565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,0,98136,47.5257,-122.392,1980,5000,1.714285714,1,0.102998975
1933,6738700320,4/14/2015,1250000,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,1912,0,98144,47.5846,-122.29,2840,4000,1.142857143,1,0.103186383
8314,2902200234,12/9/2014,525000,3,2.25,1290,1182,2,0,0,3,8,1000,290,2006,0,98102,47.637,-122.327,1300,1169,1.333333333,1,0.103298253
4590,6132600165,7/3/2014,850000,3,2.5,3230,5000,2,0,2,5,8,2430,800,1945,0,98117,47.7011,-122.389,1820,5000,1.2,1,0.103436472
12195,1455600045,9/15/2014,687500,3,1.75,2450,9377,1,0,2,4,8,1540,910,1962,0,98125,47.7296,-122.284,2520,9725,1.714285714,1,0.103444115
14905,2147300050,8/22/2014,462600,3,2,1320,4000,1,0,0,4,6,1020,300,1940,0,98118,47.5515,-122.262,2410,6212,1.5,1,0.103500941
15458,1024000050,7/18/2014,915000,3,2.75,3390,7000,1,0,3,4,8,1740,1650,1979,0,98116,47.5701,-122.408,1770,6500,1.090909091,1,0.103503319
1317,1962200036,8/19/2014,600000,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,1.714285714,1,0.103841926
7727,1962200037,5/2/2014,626000,3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321,2410,3050,1.333333333,1,0.103841926
8783,1370801020,7/9/2014,1250000,4,2.5,2920,5500,1,0,3,3,10,2030,890,1957,0,98199,47.6406,-122.412,3790,5500,1.6,1,0.103942584
5734,6613000585,1/8/2015,1620000,3,2.5,3490,9362,1,0,3,5,9,1770,1720,1960,0,98105,47.6605,-122.27,3640,7425,1.2,1,0.104113201
1753,7784400060,1/20/2015,545000,3,2.5,2370,9000,1,0,3,4,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500,1.2,1,0.104319618
19701,1048000060,6/19/2014,543000,3,2.25,1240,949,3,0,0,3,8,1240,0,2008,0,98103,47.6488,-122.334,1310,1140,1.333333333,0,0.104358464
17362,4154305575,9/3/2014,836500,3,2.5,2230,7200,3,0,3,3,9,2230,0,1996,0,98118,47.558,-122.265,2230,7200,1.2,0,0.104549547
20345,1176001119,2/24/2015,609500,3,1.75,1590,1113,3,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357,1.714285714,0,0.104713911
14227,2021201085,12/12/2014,862500,4,2.5,3220,4400,2,0,2,3,9,2180,1040,1937,0,98199,47.6325,-122.394,3000,5000,1.6,1,0.104890561
15219,6372000190,8/26/2014,745000,4,2,1960,4520,1,0,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520,2,1,0.104979276
9768,2009000830,7/8/2014,455000,4,3.5,3440,6000,2,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800,1.142857143,0,0.105492028
1030,5700004028,4/17/2015,2450000,4,4.25,4250,6552,2,0,3,4,10,2870,1380,2008,0,98144,47.5747,-122.283,3640,8841,0.941176471,1,0.105585479
754,4385700765,6/3/2014,850000,3,1.75,1370,3850,1,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600,1.714285714,1,0.105605868
20293,7768800280,7/22/2014,870515,4,3.5,3600,5697,2,0,0,3,9,2940,660,2014,0,98075,47.5755,-122.071,3490,5911,1.142857143,1,0.105918351
6630,226039316,6/3/2014,941500,5,3.5,3490,9680,2,0,4,3,9,2460,1030,1980,0,98177,47.7757,-122.391,3080,13489,1.428571429,1,0.106086015
662,1062100116,1/21/2015,475000,3,2.5,1640,5097,2,0,0,3,7,1640,0,1969,0,98155,47.7522,-122.278,1880,6000,1.2,0,0.106378395
18275,1062100115,12/4/2014,405000,3,2,1450,6081,1,0,0,4,7,1450,0,1969,0,98155,47.7522,-122.278,1880,6000,1.5,0,0.106378395
16208,2045800006,9/4/2014,439000,3,2.25,2230,4551,1.5,0,2,5,8,1450,780,1928,0,98178,47.5078,-122.236,2060,7200,1.333333333,1,0.10699553
3765,4219401080,5/20/2014,1740000,4,3.75,3300,4545,1.5,0,4,3,10,2600,700,1926,1999,98105,47.6561,-122.274,3300,5000,1.066666667,1,0.107331328
8189,6908200650,5/27/2014,732000,3,2.5,2330,1987,2,0,4,3,9,1410,920,2004,0,98107,47.6735,-122.405,2640,5250,1.2,1,0.107358328
4932,1250203070,5/14/2014,1400000,3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,2013,98144,47.5996,-122.288,2030,3500,1.2,0,0.107805026
4130,7129302615,3/4/2015,292000,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,0,98118,47.5157,-122.256,1640,5225,1.714285714,0,0.108109448
5528,148000680,10/27/2014,530000,3,1.75,1660,4800,1,0,0,3,7,960,700,1941,0,98116,47.5734,-122.412,1510,4800,1.714285714,1,0.108246642
12339,9551200270,8/25/2014,1000000,5,3,3350,9450,2,0,0,5,8,2180,1170,1912,0,98103,47.6705,-122.34,2660,4500,1.666666667,1,0.108452712
4332,7738500475,12/12/2014,485000,4,3.25,2820,6611,1,0,0,3,7,1410,1410,1958,0,98155,47.7473,-122.285,2320,6611,1.230769231,1,0.108686361
5204,3528900980,5/23/2014,648475,4,2.75,2250,5700,1,0,0,3,8,1200,1050,1951,0,98109,47.6406,-122.344,1720,3850,1.454545455,1,0.10898405
20675,2902200240,6/10/2014,499950,2,2.25,1060,1208,2,0,0,3,8,940,120,2005,0,98102,47.6371,-122.327,1300,1169,0.888888889,1,0.109080234
20726,2902200241,6/23/2014,562500,3,2.25,1300,907,2,0,0,3,8,1000,300,2006,0,98102,47.6371,-122.327,1300,1169,1.333333333,1,0.109080234
12965,223039229,9/2/2014,787500,2,2.5,2390,6928,2,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,0.8,1,0.109542421
405,9385200055,9/12/2014,650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,0.923076923,1,0.110055553
19866,1972200139,2/18/2015,622500,2,1.75,1510,851,3,0,0,3,8,1420,90,2013,0,98107,47.6536,-122.358,1300,1338,1.142857143,1,0.110453797
18473,8673400141,10/15/2014,473000,3,3,1380,1081,3,0,0,3,8,1380,0,2005,0,98107,47.6692,-122.39,1390,1140,1,0,0.11088799
2148,7524950830,5/27/2014,585000,3,1.75,1850,7735,1,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.082,2220,7639,1.714285714,0,0.111210211
9538,868001790,3/16/2015,1300000,3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080,3,1,0.111272246
10166,1370800935,6/18/2014,1400000,3,2,2020,5500,1.5,0,3,3,10,1790,230,1937,0,98199,47.6388,-122.409,2580,5500,1.5,1,0.111835751
20633,2883200083,2/2/2015,424950,2,1.5,1000,1188,3,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500,1.333333333,0,0.111950019
7281,9195700380,8/11/2014,620000,4,2.25,1530,7845,1,0,0,4,7,1030,500,1981,0,98027,47.5589,-122.082,1710,7627,1.777777778,1,0.112152258
17198,7284900098,9/24/2014,705000,3,2.5,2820,7200,1,0,3,3,9,1780,1040,1979,0,98177,47.7691,-122.388,2300,7200,1.2,1,0.112295974
7017,1102001112,2/13/2015,802500,4,2.25,1950,7000,1,0,1,3,8,1450,500,1957,0,98118,47.5426,-122.262,1840,6440,1.777777778,1,0.112548097
7973,2021200770,9/9/2014,895000,2,1.75,1700,3618,1,0,1,3,8,1260,440,1950,0,98199,47.6336,-122.397,2200,5000,1.142857143,1,0.112558372
5163,1720800305,11/19/2014,611900,1,2.25,1220,2100,2,0,2,4,8,1220,0,1946,1979,98033,47.6703,-122.204,3150,6000,0.444444444,0,0.112564708
13963,7524950540,4/3/2015,800000,4,2.25,2120,9921,2,0,0,3,8,2120,0,1981,0,98027,47.5593,-122.082,1890,7845,1.777777778,0,0.112682936
12798,5425700150,8/4/2014,787500,4,1.75,1580,9382,1,0,0,3,7,1080,500,1963,0,98039,47.6353,-122.232,2010,9382,2.285714286,1,0.112767513
